file,fbid,email,all_emails_in_image,raw_text
1880886276102771.jpg,1880886276102771,,,"RECHERCHE URGENT  « Conducteur SPL MEUBLES  découcher à la semaine, au départ des Herbiers (85)  + Conducteur SPL régional jour . au départ de, Montaigu (85), La Roche/Yon (85), Les Essarts(85) rie  en frigo, en fourgon ou en bâché  + Conducteur SPL pour départ à la semaine au départ du 85 et du 79 en camion bâché  + Conducteur SPL pour traction de nuit au départ de Cholet (49) en frigo  production@profilage-interim.fr Bun Tenis PROFILAGE 02.51.99.13.61  perse Late. do. rip"
1385500056863010.jpg,1385500056863010,,,MILLET ET  GROUPE ru à SYNERGIE  Recrutent pour la rentrée !  Opérateur/trice Montage Polyvalent.e H/F et Opérateur.trice Barretage H/F  © 49310 Vihiers  x Missions longues  “s A partir du 25/08  2x8 ou Nuit  +] Possibilité d'embauche  Envoyez votre candidature à proxi.millet@synergie.fr 06 07 53 50 23
1239701094281872.jpg,1239701094281872,vsm.recrutement@orange.fr,vsm.recrutement@orange.fr,Vacances sur Mesure  Recrute  Pour ses séjours adaptés pour personne adulte en situation de handicap du 1er Septembre au 24 Octobre 2025  Plus d'infos : VSM.RECRUTEMENT@ORANGE.FR 02.40.80.68.77
24186401771025663.jpg,24186401771025663,,,_ r _ Dé oy LH TT ae zt DE 6zE  ER _ BEE
1843594366507228.jpg,1843594366507228,,,FOUT! (ISON VEX CENTRE PRESSE WAGE  AISSES PLEINES. FISK  YS VIDE. BASS VG DES ¢ CONTA  PISTRIBL TION DEG AISS  SIRET 880
1875963509928381.jpg,1875963509928381,,,PROFILAGE INTERIM | LA ROCHE SUR YON - VENDEE  RECHERCHE URGENT  Conducteur SPL Pour traction de nuit FRIGO Au départ de CHOLET (49)  N Prise de poste 17h  Contactez nous au 02.51.99.13.61 ou par mail production@profilage-interim.fr  PROFILAGE INTERIM  pat hat
3884599775005754.jpg,3884599775005754,,,
3884599698339095.jpg,3884599698339095,,,
3884599688339096.jpg,3884599688339096,,,
10234964334984200.jpg,10234964334984200,,,CHERCHE SERVEUSE  Pour Septembre.  CDD 35 H | évolutif vers CDI.  Travail 5 jours sur 7 [22  CV et lettre de motivation : Sarldelal.rocbar@gamail.com ><) Ou 29 rue rene laennec 49300 Cholet 9  GP
1874512120073520.jpg,1874512120073520,,,"RECHERCHE URGENT  + Conducteur SPL pour traction de nuit au départ de Montaigu, Les Essarts, les Herbiers  + Conducteur PL ou SPL au départ de La Mothe Achard, La Roche sur Yon  + Conducteur SPL régional jour au départ de Montaigu, Les Herbiers, La Roche s/Yon, Cholet -  + Conducteur SPL pour départ à la semaine | au départ du 85 et du 79 - en bâché meubles, frigo, plateau ” + Conducteur SPL avec CACES grue auxiliaire  - au départ du secteur Aizenay, la Roche s/Yon  production@profilage-interim."
122217476702145311.jpg,122217476702145311,,,URGENT RECHERCHE  Plusieurs profils de Conducteur SPL (H/F) au départ de d'ANGERS et sa couronne (49)  ¢ Taut / frigo / fourgon « Horaires possibles: jour / nuit  Permis CE + FIMO/FCO à jour  Dispo rapidement ? Envoie nous un message direct ou partage autour de toi  contact@profilage-interim.fr  07.56.00.67.15 PROFILAGE INTERIM
2943439542494499.jpg,2943439542494499,,,"11:37 © £& NE TE 1 É PT IOTILe. FUlYVdIel IL, VOUS CLES Cl IMe sure  d’étre sur plusieurs fronts en faisant preuve de dynamisme. Le travail en équipe est pour vous essentiel. Vous possédez une première expérience à un poste similaire ou vous avez le goût du challenge et souhaitez découvrir ce métier.  Ce que nous vous proposons  De statut employé ou ouvrier, le poste est à pourvoir à Baugé en CDI à temps partiel. ALDI assure un parcours de formation « accompagné » pour chacun de ses postes, un e"
2943439489161171.jpg,2943439489161171,,,"11:37 © & NE 7 1  Description du poste  A propos de nous  ALDI, grand groupe de distribution alimentaire européen, est leader sur son marché avec plus de 1300 points de vente,16 sociétés régionales et 16 entrepôts répartis partout en France. Notre enseigne s'engage, chaque jour, à réinventer le discount pour rendre les courses aussi simples et rapides que possible en apportant au plus près des consommateurs les meilleurs produits au meilleur prix.  Vos tâches  Venez rejoindre nos équipes en tant"
2943439452494508.jpg,2943439452494508,,,11:37 & M541 €  x V Employé Pri... < M  frindeed.com  fndeed ERA @ O  Employé Principal H/F  ALDI & + 3.0 # Baugé (49)  Détails de l'emploi  Correspondance entre ce poste et votre profil.  ms Type de poste  Y Temps partiel v Y CDI Y  Lieu  9 Baugé (49)  Descrintion du noste  [1] O <
1311146491015388.jpg,1311146491015388,,,"Conducteurs d’engins (E, B1, C1) © DÉPARTEMENT 53 Conducteurs 6x4/8x4 et semi tp Manoeuvres VRD  Agent de parc  Chauffeurs opérateurs assainissement Chauffeur benne fond mouvant 02 43 37 05 34 Chauffeur d’épareuse  Opérateur polyvalent en carrière Chauffeur de citerne  Ouvriers porcins, bovins et avicoles  DÈS QUE POSSIBLE  06 07 21 64 03  contact53@agri-interim.fr  Z POSTULE SANS TARDER"
754841970629109.jpg,754841970629109,,,Alerte emploi !
27071738185754499.jpg,27071738185754499,,,"Vous êtes dynamique très motivé, avec une envie d'apprendre sans . limite ?? | Ce poste est fait pour vous !!  Intéressé ? Contactez nous: oyacholet.fleureorange.fr  02.41.65.01.87 2 rue Roger Hostein. Cholet"
1861461948045204.jpg,1861461948045204,,,"PROFILAGE INTERIM | LA ROCHE SUR YON - VENDEE  RECHERCHE URGENT  Conducteur SPL FRIGO pour régional jour, traction nuit ou découcher au départ de Cholet 49 \ Les Essarts (85) et de Niort (79)  Contactez nous au 02.51.99.13.61 ou par mail production@profilage-interim.fr  PROFILAGE INTERIM  pat he"
27063474629914188.jpg,27063474629914188,,,"Vous êtes dynamique très motivé, avec une envie d'apprendre sans . limite ?? | Ce poste est fait pour vous !!  Intéressé ? Contactez nous: oyacholet.fleureorange.fr  02.41.65.01.87 2 rue Roger Hostein. Cholet"
2176524916164185.jpg,2176524916164185,,,"DE NOUVELLES”  ON RECRUTE DES VENDANGEURS [n/F  * Secteur Brissac - Quincé « Apartir du 1er septembre pendant 2/3 semaines * Avec ou sans expérience  Start People ANGERS 19, rue Charles Denis - 49000 ANGERS 02 41 88 45 45 - angers@startpeople fr  © startpeople  l'humain avant tout"
2176524059497604.jpg,2176524059497604,,,"DE NOUVELLES”  ON RECRUTE DES VENDANGEURS [n/F  * Secteur Brissac - Quincé « Apartir du 1er septembre pendant 2/3 semaines * Avec ou sans expérience  Start People ANGERS 19, rue Charles Denis - 49000 ANGERS 02 41 88 45 45 - angers@startpeople fr  © startpeople  l'humain avant tout"
1284999160296588.jpg,1284999160296588,,,"Notre agence recrute !  -Peintre Intérieur H/F -Peintre Industriel au Pistolet H/F . -Chef d'équipe Plombier/Chauffagiste H/F Nous vous attendons chez Aquila RH Cholet  10 Rue Du Poitou  49280 St Christophe Du Bois tél. 02.52.45.06.57 cholet@aquila-rh.com  Aquila, 1 RH  mistertemp' se"
711450058248493.jpg,711450058248493,,,"PL%, RESTORIA Nous recrutons  A"
122250373946031798.jpg,122250373946031798,,,"Détails de l'offre  Facile de métiers Education animation et jeunesse > CT Ado d'animation  Techniques d'animation recherchés) Adfoiré d'aniration principal de Zème chasse  Métiers) 3 Animateur ou amatrice enfance runes,  Cuvertaux (Oud (Art L322-13 du code énéral de La fonction aubtiaus)  contractuets Seud un contractuel peut être recruté sur ce poste car Iis'agtt dun remplacerserd d'un agent. Le contrat proposé est à durée détermine, dans ia Bd i durée absence de Fapent rempucé.  Tempadetravel"
742412378538735.jpg,742412378538735,,,~ K a ev x ON RECRUTE ) » a  O
1851374899053909.jpg,1851374899053909,,,"RECHERCHE URGENT  + Conducteur SPL pour traction de nuit au départ de Cholet (49) en frigo  + Conducteur PL ou SPL FRIGO pour régional au départ de St Fulgent (85)  + Conducteur SPL régional jour - bâché au départ de la Ferrière Montaigu, Les Herbiers  + Conducteur SPL pour départ à la semaine au départ du 85 et du 79 - en bâché  + Conducteur SPL FRIGO National au départ de Niort, Les Essarts, Cholet  production@profilage-interim.fr PROFILAGE 02.51.99.13.61 INTERIM  vaditte de. -Aomepeat"
1174283231382514.jpg,1174283231382514,,,"MÉNAGE SERVICE MENAGE SERVICE CHOLET PRESENT DEPUIS PLUS DE 25 ANS SUR LE CHOLETAIS  MENAGE SERVICE Etre Intervenant{e}s à domicile à Ménage Service c'est :  + LEntretion du domicile et du linge  Avantages : + Planning adapté selon vos souhaits et disponibilités, selon votre secteur géographique d'intervention  + indemnités de déplacements pour tous les salariés (bus, 2 roues, voiture)  + Rémunération basée sur la convention de l'aide à domicile  + un accompagnement socio-professionnel individua"
1174283218049182.jpg,1174283218049182,,,MÉNAGE SERVICE  AGE  SERVICE  AIDE MENAGER(E) nr:  a LT ne. ~~ ——  MÉNAGE SERVICE VOUS PROPOSE + QUE DU MENAGE !
740643452048961.jpg,740643452048961,,,Alerte emploi !
722107120771654.jpg,722107120771654,,,a  ADHAP ——7  RECRUTE
122207934176254778.jpg,122207934176254778,,,"5 Quai es Krunes  Ce  Mis ee ELLE 7  che': =i Ç rt  a: MANYSERVEUR TWF  * COMMISBCUISINE (H/F) , À  Pt"
3696854033944092.jpg,3696854033944092,boulangerie.malinge@gmail.com,boulangerie.malinge@gmail.com,NOUVELLE OFFRE D'EMPLOI  NOUS SOMMES A LA RECHERCHE D’UNE PERSONNE MAJEUR(E) POUR UN C.D.1 LE SAMEDI MATIN ET DIMANCHE MATIN CONTRAT WEEK END DE 8H ETUDIANT OU COMPLEMENT DE SALAIRE. POSTE A POURVOIR DES QUE POSSIBLE.  MERCI DE DEPOSER CV ET LETTRE DE MOTIVATION À LA BOULANGERIE  OU PAR MAIL boulangerie.malinge@gmail.com  MERCI DAVID ET CLAIRE
1146443940857492.jpg,1146443940857492,,,Agent agricole polyvalent F-H Arboriculture et Maraîchage  CDD 2 semaines 35h/hebdo Démarrage : 22/07/2025  Mauges-sur-Loire (49)  + d'infos et candidature GE)  02 49 18 78 00  recrutement@elioreso.com  Vite ! Un emploi ou une formation agricole sur www.elioreso.com
1350610087018674.jpg,1350610087018674,,,SYNERGIE  proxi  Montage assemblage (nuit 2x8)  Expédition (CACES 1.3.5)  Cadreuse (nuit )  FANRICANT OC PORTES ET FENÊTRES SUR MESURE
1146435557524997.jpg,1146435557524997,,,Offre d'emploi URGENTE  Animal  Cavalier soigneur  CRE RE ee eee eee ee eee ee ee ee eee ee ee ee ee  COOH E EE HER HEHEHE OEE EHEESEE OES ESEEE: HEHEHE OEE EEE OSH O DEERE ES OOD  eee ee ee ee ee ee ee ee ee ee ee ee ee  + d'infos et candidature GE  06.21.43.58.31 eliareso  recrutement@elioreso.com Solutions d'emploi agricole
122212720892145311.jpg,122212720892145311,,,LES POSTES DE LA SEMAINE  Nous recrutons un Conducteur SPL (H/F) polyvalent  Mission: distribution / navette ® Départ : Angers (49)  L Prise de poste entre : 5h-7h Mission en vue dun CDI  Permis CE + FIMO/FCO à jour +) Dispo rapidement ? Envoie-nous un message direct ou partage autour de toi  contact@profilage-interim.fr 07.56.00.67.15
122212716758145311.jpg,122212716758145311,,,LES POSTES DE LA SEMAINE  Nous recrutons un Conducteur SPL (H/F) polyvalent  Mission: distribution / navette ® Départ : Angers (49)  L Prise de poste entre : 5h-7h Mission en vue dun CDI  Permis CE + FIMO/FCO à jour +) Dispo rapidement ? Envoie-nous un message direct ou partage autour de toi  contact@profilage-interim.fr 07.56.00.67.15
9944156958983942.jpg,9944156958983942,imprevu-restaurant@hotmail.com,imprevu-restaurant@hotmail.com,"d: L'IMPREVU RECRUTE!  Nous recherchons un(e) serveur(se) en CDI 28h/semaine  > Travail en semaine et quelques week-ends  = Ambiance conviviale et cadre agréable  > Poste évolutif selon vos compétences et votre implication  Q L'imprévu - 28 route d'Angers, 49460 Cantenay-Epinard « 0768939290  M imprevu-restaurant@hotmail.com"
24424545877148602.jpg,24424545877148602,,,DAVIC  G.S.B.A  SNES  cat IA KET ATA  SA ARS Le  BULL CHE! Aid  Sil Bp THOM Mia  Ava éd Chip | da w Ce te vA Let Bits  LES 8 ET 9 AOUT
1115142820658465.jpg,1115142820658465,,,NOUS RECRUTONS  Rejoignez-nous !  NL NOS OFFRES : =  e Mécanicien TP e Technicien de maintenance itinerant e Chaudronnier  POSTES EN CDI  Envoyez votre CV a: estellelebourhis@vendeedistribution.com
10239385879571989.jpg,10239385879571989,,,
10239385879531988.jpg,10239385879531988,,,
10239385879491987.jpg,10239385879491987,,,"a ee à,  à | | Ds Ter , ww _ (Pm, ee"
1205791871006128.jpg,1205791871006128,vsm.recrutement@orange.fr,vsm.recrutement@orange.fr,Vacances sur Mesure  Recrute  Pour ses séjours adaptés pour personne adulte en situation de handicap du 1er Septembre au 24 Octobre 2025  Plus d'infos : VSM.RECRUTEMENT@ORANGE.FR 02.40.80.68.77
1141833201318566.jpg,1141833201318566,,,Offre d'emploi URGENTE  Animal  CRE RE EE HHH HEHEHE HEH HEE EE EEE EHH HHH HEHEHE HEHEHE EE OEE OH EHH EH EDO OR  COO Oma ESHER EH eH EE HEED EEO EEE HE EHEEEE EOS ESE HEEE EEE OHO OEE HEEE EES OEE EEE HED OOR  CRE ee ee ee ee)  + d'infos et candidature GE  02 49 18 78 00 eliareso  recrutement@elioreso.com Solutions d'emploi agricole
1050004527093780.jpg,1050004527093780,coffyauto@wanadoo.fr,coffyauto@wanadoo.fr,"SARL COFFY AUTOMOBILES recherche un/une  VENDEUR(SE)  WEB  Vos missions seront :  « Réception et préparation des commandes  + Emballage des commandes  . Etiquetage des expéditions  Expériences et connaissances requises - 39H - Salaire en fonction du profil  Si tu es passionné(e), déterminé(e) et sérieux(se), ce poste est fait pour toi !  Pour postuler, envoyez-nous votre CV par mail.  & 02.41.76.38.83 [><] coffyauto@wanadoo.fr"
694906156569550.jpg,694906156569550,,,"F4, RESTORIA  Nous recrutons"
1292290022899067.jpg,1292290022899067,,,
1220852522864275.jpg,1220852522864275,,,"RECHERCHE APPRENTISSAGE ÉDUCATEUR JEUNES ENFANTS  Passionnée par le développement et l'épanouissement des tout- petits, je recherche un apprentissage en tant qu'Éducatrice de Jeunes Enfants afin de mettre mon énergie, ma bienveillance et mes premières expériences au service d'un projet éducatif stimulant.  EXPÉRIENCES PROFESSIONNELLES  à BÉNÉVOLE  COORDONNÉES Familles Rurales - Chanzeaux  DEPUIS 10-2019  Assistance dans l'organisation des tâches.  Apport d'une compagnie bienveillante et attentiv"
3931484583783464.jpg,3931484583783464,,,* praspection physique. + mise en piace  phon:que  ner  DIPLOMES Ee icat Voltaire niveau 579  professionnel + bac STMC menton bien  «permis de conduire + BTS NDRC Alternance chez Opel =.  43D Saumur len cours!  MES MISSIONS  Er tant que jeure conseiiier commercial  + accueil clientdécouverte des besoins © proposition d'un véhicule  + @iaboration dun bon de commande * estimation de repnse  * about ssement Ive  vente a:son dun véhicule à particuler  PROJET PROFESIONNEL FUTUR  Formation en alternan
